id,question,choices,label
1980,"In some locations, squirrels sleep for long periods of time during the winter months. Which of the following most likely causes these squirrels to sleep for long periods of time?","{""text"": [""increase in humidity"", ""decrease in temperature"", ""clouds forming in the sky"", ""winds blowing in the night""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1214,What event happens in a daily cycle?,"{""text"": [""cliffs erode"", ""rivers flood"", ""volcanoes erupt"", ""high and low tides""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
856,Mitochondria are cell organelles that play a large role in energy processes within the body. Which cells are most likely to have a greater amount of mitochondria?,"{""text"": [""skin"", ""bone"", ""blood"", ""muscle""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1811,Which human organ system primarily exchanges gases between the body and the atmosphere?,"{""text"": [""excretory"", ""nervous"", ""skeletal"", ""respiratory""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1840,Which environmental factor would most likely prevent an orange tree from surviving in the desert?,"{""text"": [""the lack of moisture"", ""the high levels of heat"", ""the extra amount of wind"", ""the low levels of sunlight""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1785,Chinese and European societies can use different but effective technologies when addressing medical questions. What does this demonstrate?,"{""text"": [""Varied approaches can yield successful technologies."", ""Not all technologies behave according to scientific laws."", ""The development of science and technology are independent."", ""Technology results more from practice than from scientific knowledge.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
21,"In snapdragon plants, red flowers are dominant to white flowers. When red-flowered plants are crossed with white-flowered plants, pink flowers are produced. If a researcher wants to produce plants with only white flowers, what color should the parent plants be?","{""text"": [""both red"", ""both white"", ""one red and one white"", ""one white and one pink""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1316,A student pushes a wooden block across a sheet of sandpaper. Which characteristic of the block increases?,"{""text"": [""hardness"", ""mass"", ""size"", ""temperature""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
606,Light enters the human eye through the,"{""text"": [""retina."", ""pupil."", ""iris."", ""lens.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
845,Which of these describes a chemical change?,"{""text"": [""water freezing"", ""paper burning"", ""water becoming steam"", ""paper being torn""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
191,Which scientist is best known for studying plants and animals?,"{""text"": [""Isaac Newton"", ""Albert Einstein"", ""Charles Darwin"", ""Nicolaus Copernicus""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
733,Vultures are scavengers that most likely help ecosystems by quickly consuming dead organisms and,"{""text"": [""speeding up the process of decay."", ""taking nonliving matter from the environment."", ""slowing the spread of disease."", ""helping to distribute seeds.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
241,"An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first ___.","{""text"": [""condense"", ""evaporate"", ""freeze"", ""melt""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1071,"Which substance is usually found in nature as a liquid, solid, and gas?","{""text"": [""water"", ""rock"", ""metal"", ""glass""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
195,The ratio of an object's mass to its volume is its,"{""text"": [""area."", ""perimeter."", ""density."", ""weight.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1534,"Jenny measures the outside temperature as 16 degrees Celsius (°C), 61 degrees Fahrenheit (°F). She observes precipitation falling from the clouds in a solid form. What type of precipitation is Jenny most likely observing?","{""text"": [""hail"", ""rain"", ""sleet"", ""snow""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1691,"The orbit of Earth is almost circular and has a period of about 365 days. Compared to the orbit of Earth, which of these objects usually have highly elliptical orbits and can have periods of over 1000 years?","{""text"": [""asteroids"", ""meteorites"", ""comets"", ""moons""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1430,What characteristic of viruses distinguishes them from cells?,"{""text"": [""They do not have hereditary material."", ""They are not separated from their environments."", ""They lack an independent metabolism."", ""Their traits do not evolve in response to selection pressures.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
334,The BEST way to tell the DIFFERENCE between an oak and a maple tree is to compare the,"{""text"": [""height of both trees."", ""number of leaves on the trees."", ""size of the root systems of the trees."", ""shape of the leaves.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
680,Which cells help to destroy pathogens such as bacteria that enter the human body?,"{""text"": [""red blood cells"", ""liver cells"", ""white blood cells"", ""brain cells""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1813,Which list contains only nonliving things?,"{""text"": [""coins, snakes, birds"", ""water, rocks, sunlight"", ""rubber ball, plants, house"", ""soil, fish, air""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
604,Which organ removes cell waste from the blood?,"{""text"": [""the large intestine"", ""the small intestine"", ""the kidney"", ""the heart""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1205,"When two objects are touching, heat is transferred from the warmer object to the cooler one by","{""text"": [""radiation."", ""convection."", ""conduction."", ""insulation.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
807,Plants transform energy when they make their own food. Which type of energy is used by plants for making food?,"{""text"": [""electrical"", ""heat"", ""light"", ""mechanical""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
927,Which characteristic is an example of learned behavior?,"{""text"": [""a bear hibernating in the winter"", ""a spider spinning a web in a tree"", ""a butterfly migrating to the south"", ""a dog scratching at a door to go out""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
413,Which is an example of a chemical reaction?,"{""text"": [""nails rusting"", ""glass melting"", ""sugar dissolving"", ""alcohol vaporizing""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1734,What type of galaxy is the Milky Way?,"{""text"": [""spiral"", ""elliptical"", ""irregular"", ""oval""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1625,"In a city, the daily high and low 16 temperatures for a month are best represented by which of the following?","{""text"": [""flow chart"", ""line graph"", ""pictograph"", ""pie chart""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1494,Which is the best example of an inherited behavior?,"{""text"": [""a bear knowing the best place to catch salmon"", ""a cat clawing on a tree to sharpen its claws"", ""a dog coming when it hears a bell"", ""a horse trotting its way back to the barn""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
76,Felicia investigated whether water color affected how fast the water heated in sunlight. She poured tap water into five beakers and placed food coloring in four out of the five beakers. Felicia then used a thermometer to measure the temperature of the water in each of the beakers. Which of these was used as control in her investigation?,"{""text"": [""mixing the food coloring in water"", ""testing the beaker of uncolored tap water"", ""using the same amount of water in each trial"", ""testing the colored water samples at different times""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
222,Which of these statements about nonrenewable resources is true?,"{""text"": [""They are inexpensive."", ""They help keep the air clean."", ""They can take millions of years to form."", ""They are used because they are easily removed from the ground.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
359,A loaf of bread is baking in a pan in a 350° F oven. What would cause a burn to a hand the quickest because of its low specific heat?,"{""text"": [""the metal pan"", ""the air in the oven"", ""the surface of the bread"", ""the outside of the oven door""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
867,An example of a learned trait is,"{""text"": [""being able to read"", ""being able to breathe"", ""having a scar"", ""having brown eyes""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1988,A student wants to find the most accurate account of a scientific discovery that took place within the past three months. In which of these sources should the student look?,"{""text"": [""newspapers"", ""magazines"", ""science textbooks"", ""science journals""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
901,"Evidence suggests that there is a relationship between ancient dinosaurs and modern birds. Through time, each occurrence of a new trait most likely resulted from which of the following?","{""text"": [""mutation of genes"", ""hybridization of species"", ""extinction of populations"", ""alteration of the environment""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1102,Living things depend on energy from,"{""text"": [""the Sun"", ""the Moon"", ""soil"", ""water""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
524,What is the major function of the human excretory system?,"{""text"": [""eliminate waste materials"", ""respond to stimuli"", ""break down food mechanically"", ""absorb nutrients from food""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
2133,A student describes a substance as lacking a definite shape. The description also states that the particles of matter are close to each other but still able to flow past each other. Which type of substance is the student most likely describing?,"{""text"": [""solid"", ""liquid"", ""mixture"", ""compound""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
